;;19 Uhr;0;0;
;;;;;
Dienstag,;26.05.2015;9 Uhr;21;3;1
;;11 Uhr;49;9;3
;;13 Uhr;52;7;3
;;15 Uhr;54;10;3
;;17 Uhr;34;10;3
;;19 Uhr;8;2;2
;;;;;
Mittwoch,;27.05.2015;9 Uhr;15;4;2
;;11 Uhr;34;10;3
;;13 Uhr;41;4;2
;;15 Uhr;45;9;2
;;17 Uhr;33;6;2
;;19 Uhr;10;4;2
;;;;;
Donnerstag,;28.05.2015;9 Uhr;17;10;
;;11 Uhr;33;12;
;;13 Uhr;31;7;
;;15 Uhr;35;9;
;;17 Uhr;31;5;
;;19 Uhr;12;3;
;;;;;
Freitag,;29.05.2015;9 Uhr;9;1;
;;11 Uhr;23;2;
;;13 Uhr;36;2;1
;;15 Uhr;37;5;3
;;17 Uhr;23;3;
;;19 Uhr;5;0;
;;;;;
Samstag,;30.05.2015;9 Uhr;7;0;
;;11 Uhr;20;1;
;;13 Uhr;35;6;
;;15 Uhr;40;7;
;;17 Uhr;0;0;
;;19 Uhr;0;0;
;;;;;
Montag,;01.06.2015;9 Uhr;39;10;
;;11 Uhr;57;14;
;;13 Uhr;53;13;3
;;15 Uhr;60;10;
;;17 Uhr;47;5;
;;19 Uhr;18;1;
;;;;;
Dienstag,;02.06.2015;9 Uhr;39;8;3
;;11 Uhr;55;13;3
;;13 Uhr;55;9;3
;;15 Uhr;68;8;2
;;17 Uhr;47;9;2
;;19 Uhr;21;0;0
;;;;;
Mittwoch,;03.06.2015;9 Uhr;37;7;3
;;11 Uhr;53;5;3
;;13 Uhr;54;10;3
;;15 Uhr;60;9;3
;;17 Uhr;53;4;2
;;19 Uhr;23;2;1
;;;;;
Donnerstag,;04.06.2015;9 Uhr;38;7;
;;11 Uhr;53;8;
;;13 Uhr;23;6;
;;15 Uhr;43;5;
;;17 Uhr;51;9;
;;19 Uhr;19;2;
;;;;;
Freitag,;05.06.2015;9 Uhr;29;2;
;;11 Uhr;35;3;
;;13 Uhr;37;7;3
;;15 Uhr;46;8;3
;;17 Uhr;45;5;2
;;19 Uhr;15;2;1
;;;;;
Samstag,;06.06.2015;9 Uhr;7;1;1
;;11 Uhr;27;7;3
;;13 Uhr;32;12;3
;;15 Uhr;35;4;1
;;17 Uhr;0;0;
;;19 Uhr;0;0;
;;;;;
Montag,;08.06.2015;9 Uhr;42;9;3
;;11 Uhr;47;9;3
;;13 Uhr;41;7;3
;;15 Uhr;49;7;3
;;17 Uhr;37;6;3
;;19 Uhr;6;2;2
;;;;;
Dienstag,;09.06.2015;9 Uhr;32;8;
;;11 Uhr;49;8;
;;13 Uhr;33;8;3
;;15 Uhr;45;8;3
;;17 Uhr;32;8;
;;19 Uhr;12;4;2
;;;;;
Mittwoch,;10.06.2015;9 Uhr;26;4;2
;;11 Uhr;43;3;2
;;13 Uhr;52;6;2
;;15 Uhr;58;7;3
;;17 Uhr;52;5;2
;;19 Uhr;13;2;1
;;;;;
Donnerstag,;11.06.2015;9 Uhr;29;5;3
;;11 Uhr;55;10;3
;;13 Uhr;18;3;1
;;15 Uhr;54;8;3
;;17 Uhr;54;8;3
;;19 Uhr;25;2;
;;;;;
Freitag,;12.06.2015;9 Uhr;33;7;3
;;11 Uhr;44;6;3
;;13 Uhr;30;5;3
;;15 Uhr;42;6;2
;;17 Uhr;26;5;2
;;19 Uhr;10;2;1
;;;;;
Samstag,;13.06.2015;9 Uhr;11;3;2
;;11 Uhr;32;3;2
;;13 Uhr;30;3;2
;;15 Uhr;30;10;3
;;17 Uhr;0;0;
;;19 Uhr;0;0;
;;;;;
Montag,;15.06.2015;9 Uhr;21;5;2
;;11 Uhr;38;7;3
;;13 Uhr;22;2;1
;;15 Uhr;42;2;1
;;17 Uhr;41;4;2
;;19 Uhr;12;2;1
;;;;;
Dienstag,;16.06.2015;9 Uhr;21;4;2
;;11 Uhr;43;7;3
;;13 Uhr;41;7;3
;;15 Uhr;56;5;2
;;17 Uhr;36;2;1
;;19 Uhr;18;2;1
;;;;;
Mittwoch,;17.06.2015;9 Uhr;31;5;3
;;11 Uhr;55;7;3
;;13 Uhr;55;9;3
;;15 Uhr;58;6;2
;;17 Uhr;39;4;2
;;19 Uhr;15;5;3
;;;;;
Donnerstag,;18.06.2015;9 Uhr;32;7;
;;11 Uhr;42;9;
;;13 Uhr;34;5;
;;15 Uhr;39;8;
;;17 Uhr;46;5;
;;19 Uhr;16;6;
;;;;;
Freitag,;19.06.2015;9 Uhr;14;4;2
;;11 Uhr;23;7;3
;;13 Uhr;22;7;3
;;15 Uhr;25;3;1
;;17 Uhr;21;1;1
;;19 Uhr;9;0;0
;;;;;
Samstag,;20.06.2015;9 Uhr;11;0;0
;;11 Uhr;18;1;1
;;13 Uhr;14;2;1
;;15 Uhr;16;2;1
;;17 Uhr;0;0;
;;19 Uhr;0;0;
;;;;;
Montag,;22.06.2015;9 Uhr;15;2;
;;11 Uhr;20;3;
;;13 Uhr;30;1;
;;15 Uhr;25;2;
;;17 Uhr;18;2;1
;;19 Uhr;2;;
;;;;;
Dienstag,;23.06.2015;9 Uhr;17;2;
;;11 Uhr;22;2;
;;13 Uhr;29;2;
;;15 Uhr;28;0;
;;17 Uhr;21;4;
;;19 Uhr;5;3;
;;;;;
Mittwoch,;24.06.2015;9 Uhr;19;1;1
;;11 Uhr;23;2;1
;;13 Uhr;30;;
;;15 Uhr;29;;
;;17 Uhr;27;;
;;19 Uhr;6;;
;;;;;
Donnerstag,;25.06.2015;9 Uhr;19;;
;;11 Uhr;18;;
;;13 Uhr;23;;
;;15 Uhr;24;;
;;17 Uhr;21;;
;;19 Uhr;7;;
;;;;;
Freitag,;26.06.2015;9 Uhr;12;;
;;11 Uhr;21;4;2
;;13 Uhr;17;1;1
;;15 Uhr;14;1;1
;;17 Uhr;12;2;1
;;19 Uhr;3;;
;;;;;
Samstag,;27.06.2015;9 Uhr;3;;
;;11 Uhr;7;;
;;13 Uhr;4;;
;;15 Uhr;4;;
;;17 Uhr;0;0;
;;19 Uhr;0;0;
;;;;;
Montag,;29.06.2015;9 Uhr;19;;
;;11 Uhr;24;7;
;;13 Uhr;25;7;
;;15 Uhr;28;;
;;17 Uhr;18;2;
;;19 Uhr;4;;
;;;;;
Dienstag,;30.06.2015;9 Uhr;16;5;2
;;11 Uhr;23;6;2
;;13 Uhr;12;2;1
;;15 Uhr;25;2;1
;;17 Uhr;10;2;1
;;19 Uhr;4;2;1
;;;;;
Mittwoch,;01.07.2015;9 Uhr;15;5;2
;;11 Uhr;19;9;2
;;13 Uhr;18;9;2
;;15 Uhr;18;5;2
;;17 Uhr;13;5;2
;;19 Uhr;2;2;1
;;;;;
Donnerstag,;02.07.2015;9 Uhr;7;2;
;;11 Uhr;17;2;
;;13 Uhr;15;2;
;;15 Uhr;13;2;
;;17 Uhr;4;2;
;;19 Uhr;1;0;
;;;;;
Freitag,;03.07.2015;9 Uhr;7;7;3
;;11 Uhr;11;8;3
;;13 Uhr;12;8;3
;;15 Uhr;16;5;2
;;17 Uhr;11;;
;;19 Uhr;1;;
;;;;;
Samstag,;04.07.2015;9 Uhr;2;;
;;11 Uhr;6;;
;;13 Uhr;8;;
;;15 Uhr;7;;
;;17 Uhr;0;0;
;;19 Uhr;0;0;
;;;;;
Montag,;06.07.2015;9 Uhr;4;;
;;11 Uhr;18;6;
;;13 Uhr;17;;
;;15 Uhr;19;5;3
;;17 Uhr;17;6;3
;;19 Uhr;5;2;1
;;;;;
Dienstag,;07.07.2015;9 Uhr;12;;
;;11 Uhr;19;2;1
;;13 Uhr;19;;
;;15 Uhr;19;;
;;17 Uhr;16;4;2
;;19 Uhr;3;;
;;;;;
Mittwoch,;08.07.2015;9 Uhr;0;0;
;;11 Uhr;0;0;
;;13 Uhr;16;3;
;;15 Uhr;18;;
;;17 Uhr;14;;
;;19 Uhr;4;;
;;;;;
Donnerstag,;09.07.2015;9 Uhr;11;;
;;11 Uhr;20;6;1
;;13 Uhr;18;5;2
;;15 Uhr;20;16;3
;;17 Uhr;13;6;2
;;19 Uhr;2;;
;;;;;
Freitag,;10.07.2015;9 Uhr;8;2;1
;;11 Uhr;15;2;1
;;13 Uhr;12;;
;;15 Uhr;17;1;1
;;17 Uhr;15;;
;;19 Uhr;6;;
;;;;;
Samstag,;11.07.2015;9 Uhr;1;0;
;;11 Uhr;5;2;1
;;13 Uhr;11;3;1
;;15 Uhr;12;3;1
;;17 Uhr;0;0;
;;19 Uhr;0;0;
;;;;;
Montag,;13.07.2015;9 Uhr;9;;
;;11 Uhr;13;;
;;13 Uhr;13;;
;;15 Uhr;14;;
;;17 Uhr;12;;
;;19 Uhr;4;;
;;;;;
Dienstag,;14.07.2015;9 Uhr;9;;
;;11 Uhr;16;;
;;13 Uhr;13;;
;;15 Uhr;14;2;
;;17 Uhr;14;;
;;19 Uhr;3;;
;;;;;
Mittwoch,;15.07.2015;9 Uhr;8;;
;;11 Uhr;9;2;1
;;13 Uhr;4;;
;;15 Uhr;9;;
;;17 Uhr;8;;
;;19 Uhr;3;;
;;;;;
Donnerstag,;16.07.2015;9 Uhr;9;0;
;;11 Uhr;11;2;1
;;13 Uhr;11;0;
;;15 Uhr;15;4;1
;;17 Uhr;12;2;1
;;19 Uhr;10;0;
;;;;;
Freitag,;17.07.2015;9 Uhr;9;;
;;11 Uhr;15;;
;;13 Uhr;13;;
;;15 Uhr;10;;
;;17 Uhr;5;;
;;19 Uhr;1;;
;;;;;
Samstag,;18.07.2015;9 Uhr;2;0;
;;11 Uhr;1;3;
;;13 Uhr;2;4;1
;;15 Uhr;2;0;
;;17 Uhr;0;0;
;;19 Uhr;0;0;
;;;;;
Montag,;20.07.2015;9 Uhr;10;0;
;;11 Uhr;13;0;
;;13 Uhr;12;0;
;;15 Uhr;15;5;
;;17 Uhr;9;3;1
;;19 Uhr;4;0;
;;;;;
Dienstag,;21.07.2015;9 Uhr;12;0;0
;;11 Uhr;19;5;2
;;13 Uhr;12;6;2
;;15 Uhr;16;4;1
;;17 Uhr;8;0;
;;19 Uhr;0;0;
;;;;;
Mittwoch,;22.07.2015;9 Uhr;10;3;1
;;11 Uhr;15;3;1
;;13 Uhr;10;3;1
;;15 Uhr;12;2;1
;;17 Uhr;9;0;
;;19 Uhr;2;0;
;;;;;
Donnerstag,;23.07.2015;9 Uhr;10;3;
;;11 Uhr;10;3;
;;13 Uhr;8;3;1
;;15 Uhr;13;6;2
;;17 Uhr;5;0;
;;19 Uhr;1;0;
;;;;;
Freitag,;24.07.2015;9 Uhr;7;3;1
;;11 Uhr;12;3;1
;;13 Uhr;14;4;1
;;15 Uhr;15;2;1
;;17 Uhr;8;0;
;;19 Uhr;2;0;
;;;;;
Samstag,;25.07.2015;9 Uhr;0;0;
;;11 Uhr;1;3;
;;13 Uhr;8;3;
;;15 Uhr;6;0;
;;17 Uhr;0;0;
;;19 Uhr;0;0;
;;;;;
Montag,;27.07.2015;9 Uhr;13;0;
;;11 Uhr;16;0;
;;13 Uhr;12;4;1
;;15 Uhr;14;2;1
;;17 Uhr;12;0;
;;19 Uhr;1;0;
;;;;;
Dienstag,;28.07.2015;9 Uhr;15;0;
;;11 Uhr;19;0;
;;13 Uhr;18;0;
;;15 Uhr;18;0;
;;17 Uhr;10;0;
;;19 Uhr;2;0;
;;;;;
Mittwoch,;29.07.2015;9 Uhr;19;3;1
;;11 Uhr;23;1;1
;;13 Uhr;19;8;3
;;15 Uhr;18;1;1
;;17 Uhr;7;0;0
;;19 Uhr;3;0;0
;;;;;
Donnerstag,;30.07.2015;9 Uhr;15;0;0
;;11 Uhr;24;0;0
;;13 Uhr;23;8;0
;;15 Uhr;20;6;0
;;17 Uhr;6;2;0
;;19 Uhr;1;0;0
;;;;;
Freitag,;31.07.2015;9 Uhr;14;0;0
;;11 Uhr;20;2;1
;;13 Uhr;14;4;2
;;15 Uhr;13;0;0
;;17 Uhr;5;2;1
;;19 Uhr;0;0;0
;;;;;
Samstag,;01.08.2015;9 Uhr;0;0;
;;11 Uhr;0;0;
;;13 Uhr;0;0;
;;15 Uhr;0;0;
;;17 Uhr;0;0;
;;19 Uhr;0;0;
;;;;;
Montag,;03.08.2015;9 Uhr;9;0;0
;;11 Uhr;13;0;0
;;13 Uhr;14;0;0
;;15 Uhr;12;0;0
;;17 Uhr;10;2;1
;;19 Uhr;3;1;1
;;;;;
Dienstag,;04.08.2015;9 Uhr;14;2;1
;;11 Uhr;20;2;1
;;13 Uhr;20;2;1
;;15 Uhr;21;2;1
;;17 Uhr;7;2;1
;;19 Uhr;2;0;0
;;;;;
Mittwoch,;05.08.2015;9 Uhr;15;4;2
;;11 Uhr;18;2;1
;;13 Uhr;23;0;0
;;15 Uhr;18;2;2
;;17 Uhr;6;0;2
;;19 Uhr;3;0;0
;;;;;
Donnerstag,;06.08.2015;9 Uhr;8;0;0
;;11 Uhr;22;0;0
;;13 Uhr;17;0;0
;;15 Uhr;13;2;1
;;17 Uhr;8;2;1
;;19 Uhr;1;0;0
;;;;;
Freitag,;07.08.2015;9 Uhr;13;3;1
;;11 Uhr;20;0;0
;;13 Uhr;20;0;0
;;15 Uhr;17;2;1
;;17 Uhr;9;0;0
;;19 Uhr;3;0;0
;;;;;
Samstag,;08.08.2015;9 Uhr;1;0;0
;;11 Uhr;1;0;0
;;13 Uhr;6;0;0
;;15 Uhr;4;0;0
;;17 Uhr;0;0;
;;19 Uhr;0;0;
;;;;;
Montag,;10.08.2015;9 Uhr;5;0;0
;;11 Uhr;10;0;0
;;13 Uhr;13;3;1
;;15 Uhr;15;3;1
;;17 Uhr;6;0;0
;;19 Uhr;1;0;0
;;;;;
Dienstag,;11.08.2015;9 Uhr;9;2;1
;;11 Uhr;14;6;2
;;13 Uhr;14;3;1
;;15 Uhr;17;6;2
;;17 Uhr;7;2;1
;;19 Uhr;2;0;0
;;;;;
Mittwoch,;12.08.2015;9 Uhr;6;2;1
;;11 Uhr;7;2;1
;;13 Uhr;8;0;0
;;15 Uhr;11;0;0
;;17 Uhr;5;0;0
;;19 Uhr;1;0;0
;;;;;
Donnerstag,;13.08.2015;9 Uhr;12;0;0
;;11 Uhr;19;2;1
;;13 Uhr;17;2;1
;;15 Uhr;18;0;0
;;17 Uhr;9;2;1
;;19 Uhr;3;0;0
;;;;;
Freitag,;14.08.2015;9 Uhr;3;0;0
;;11 Uhr;13;0;0
;;13 Uhr;15;0;0
;;15 Uhr;13;2;1
;;17 Uhr;5;0;0
;;19 Uhr;1;0;0
;;;;;
Samstag,;15.08.2015;9 Uhr;2;0;0
;;11 Uhr;5;0;0
;;13 Uhr;3;0;0
;;15 Uhr;7;1;1
;;17 Uhr;0;0;
;;19 Uhr;0;0;
;;;;;
Montag,;17.08.2015;9 Uhr;6;0;0
;;11 Uhr;8;4;0
;;13 Uhr;5;4;0
;;15 Uhr;9;4;0
;;17 Uhr;4;0;0
;;19 Uhr;2;0;0
;;;;;
Dienstag,;18.08.2015;9 Uhr;6;0;0
;;11 Uhr;13;9;2
;;13 Uhr;13;10;2
;;15 Uhr;18;10;2
;;17 Uhr;7;3;2
;;19 Uhr;4;0;0
;;;;;
Mittwoch,;19.08.2015;9 Uhr;1;0;0
;;11 Uhr;4;2;1
;;13 Uhr;3;3;2
;;15 Uhr;7;3;2
;;17 Uhr;6;0;0
;;19 Uhr;1;0;0
;;;;;
Donnerstag,;20.08.2015;9 Uhr;4;0;0
;;11 Uhr;7;2;1
;;13 Uhr;8;0;0
;;15 Uhr;12;7;2
;;17 Uhr;6;0;0
;;19 Uhr;2;0;0
;;;;;
Freitag,;21.08.2015;9 Uhr;3;7;2
;;11 Uhr;6;6;2
;;13 Uhr;7;6;2
;;15 Uhr;8;6;2
;;17 Uhr;6;0;0
;;19 Uhr;2;0;0
