;;17 - 18 Uhr;5;0;0
;;18 - 19 Uhr;6;0;0
;;19 - 20 Uhr;1;0;0
;;Telefon;8;;
;;Email;6;;
;;Intensiv;6;;
;;;;;
Dienstag,;26.01.2016;8 - 9 Uhr;2;0;0
;;9 - 10 Uhr;2;0;0
;;10 - 11 Uhr;1;0;0
;;11 - 12 Uhr;1;0;0
;;12 - 13 Uhr;1;0;0
;;13 - 14 Uhr;2;0;0
;;14 - 15 Uhr;2;0;0
;;15 - 16 Uhr;6;0;0
;;16 - 17 Uhr;4;0;0
;;17 - 18 Uhr;7;0;0
;;18 - 19 Uhr;3;0;0
;;19 - 20 Uhr;2;0;0
;;Telefon;4;;
;;Email;3;;
;;Intensiv;8;;
;;;;;
Mittwoch,;27.01.2016;8 - 9 Uhr;3;0;0
;;9 - 10 Uhr;4;0;0
;;10 - 11 Uhr;6;0;0
;;11 - 12 Uhr;11;0;0
;;12 - 13 Uhr;2;0;0
;;13 - 14 Uhr;5;0;0
;;14 - 15 Uhr;3;0;0
;;15 - 16 Uhr;5;0;0
;;16 - 17 Uhr;6;0;0
;;17 - 18 Uhr;4;0;0
;;18 - 19 Uhr;3;0;0
;;19 - 20 Uhr;2;0;0
;;Telefon;9;;
;;Email;3;;
;;Intensiv;9;;
;;;;;
Donnerstag,;28.01.2016;8 - 9 Uhr;6;0;0
;;9 - 10 Uhr;5;0;0
;;10 - 11 Uhr;2;0;0
;;11 - 12 Uhr;5;0;0
;;12 - 13 Uhr;5;0;0
;;13 - 14 Uhr;5;0;0
;;14 - 15 Uhr;6;0;0
;;15 - 16 Uhr;7;0;0
;;16 - 17 Uhr;6;0;0
;;17 - 18 Uhr;3;0;0
;;18 - 19 Uhr;4;0;0
;;19 - 20 Uhr;2;0;0
;;Telefon;9;;
;;Email;5;;
;;Intensiv;11;;
;;;;;
Freitag,;29.01.2016;8 - 9 Uhr;3;0;0
;;9 - 10 Uhr;5;0;0
;;10 - 11 Uhr;5;0;0
;;11 - 12 Uhr;3;0;0
;;12 - 13 Uhr;7;0;0
;;13 - 14 Uhr;7;0;1
;;14 - 15 Uhr;7;0;0
;;15 - 16 Uhr;6;0;0
;;16 - 17 Uhr;5;0;0
;;17 - 18 Uhr;5;0;0
;;18 - 19 Uhr;2;0;0
;;19 - 20 Uhr;0;;
;;Telefon;3;;
;;Email;6;;
;;Intensiv;10;;
;;;;;
Samstag,;30.01.2016;8 - 9 Uhr;0;;
;;9 - 10 Uhr;4;0;0
;;10 - 11 Uhr;2;0;0
;;11 - 12 Uhr;2;0;0
;;12 - 13 Uhr;7;0;0
;;13 - 14 Uhr;3;0;0
;;14 - 15 Uhr;5;0;0
;;15 - 16 Uhr;0;0;0
;;16 - 17 Uhr;0;0;0
;;17 - 18 Uhr;0;0;0
;;18 - 19 Uhr;0;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;0;0;0
;;Email;0;0;0
;;Intensiv;7;;
;;;;;
Sonntag,;31.01.2016;8 - 9 Uhr;0;0;0
;;9 - 10 Uhr;0;0;0
;;10 - 11 Uhr;0;0;0
;;11 - 12 Uhr;0;0;0
;;12 - 13 Uhr;0;0;0
;;13 - 14 Uhr;0;0;0
;;14 - 15 Uhr;0;0;0
;;15 - 16 Uhr;0;0;0
;;16 - 17 Uhr;0;0;0
;;17 - 18 Uhr;0;0;0
;;18 - 19 Uhr;0;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;0;0;0
;;Email;0;0;0
;;Intensiv;0;0;0
;;;;;
Montag,;01.02.2016;8 - 9 Uhr;2;0;0
;;9 - 10 Uhr;0;;
;;10 - 11 Uhr;2;0;0
;;11 - 12 Uhr;7;0;0
;;12 - 13 Uhr;8;0;0
;;13 - 14 Uhr;7;0;0
;;14 - 15 Uhr;4;0;0
;;15 - 16 Uhr;4;0;0
;;16 - 17 Uhr;3;0;0
;;17 - 18 Uhr;8;0;0
;;18 - 19 Uhr;2;0;0
;;19 - 20 Uhr;2;0;0
;;Telefon;15;;
;;Email;3;;
;;Intensiv;6;;
;;;;;
Dienstag,;02.02.2016;8 - 9 Uhr;2;0;0
;;9 - 10 Uhr;6;0;0
;;10 - 11 Uhr;8;0;0
;;11 - 12 Uhr;4;0;0
;;12 - 13 Uhr;4;0;0
;;13 - 14 Uhr;6;0;0
;;14 - 15 Uhr;4;0;0
;;15 - 16 Uhr;7;0;0
;;16 - 17 Uhr;5;0;0
;;17 - 18 Uhr;7;0;0
;;18 - 19 Uhr;3;0;0
;;19 - 20 Uhr;1;0;0
;;Telefon;8;;
;;Email;1;;
;;Intensiv;17;;
;;;;;
Mittwoch,;03.02.2016;8 - 9 Uhr;3;0;0
;;9 - 10 Uhr;6;0;0
;;10 - 11 Uhr;13;0;0
;;11 - 12 Uhr;2;0;0
;;12 - 13 Uhr;3;0;0
;;13 - 14 Uhr;2;0;0
;;14 - 15 Uhr;2;0;0
;;15 - 16 Uhr;4;0;0
;;16 - 17 Uhr;4;0;0
;;17 - 18 Uhr;4;0;0
;;18 - 19 Uhr;2;0;0
;;19 - 20 Uhr;1;0;0
;;Telefon;7;;
;;Email;2;;
;;Intensiv;3;;
;;;;;
Donnerstag,;04.02.2016;8 - 9 Uhr;1;0;0
;;9 - 10 Uhr;5;0;0
;;10 - 11 Uhr;3;0;0
;;11 - 12 Uhr;10;0;0
;;12 - 13 Uhr;4;0;0
;;13 - 14 Uhr;9;0;0
;;14 - 15 Uhr;5;0;0
;;15 - 16 Uhr;7;0;0
;;16 - 17 Uhr;10;0;0
;;17 - 18 Uhr;3;0;0
;;18 - 19 Uhr;6;0;0
;;19 - 20 Uhr;4;0;0
;;Telefon;6;;
;;Email;2;;
;;Intensiv;8;;
;;;;;
Freitag,;05.02.2016;8 - 9 Uhr;4;0;0
;;9 - 10 Uhr;3;0;2
;;10 - 11 Uhr;4;0;0
;;11 - 12 Uhr;1;0;0
;;12 - 13 Uhr;5;0;1
;;13 - 14 Uhr;9;0;0
;;14 - 15 Uhr;4;0;0
;;15 - 16 Uhr;3;0;0
;;16 - 17 Uhr;3;0;0
;;17 - 18 Uhr;4;0;0
;;18 - 19 Uhr;2;0;0
;;19 - 20 Uhr;0;;
;;Telefon;7;;
;;Email;11;;
;;Intensiv;8;;
;;;;;
Samstag,;06.02.2016;8 - 9 Uhr;0;;
;;9 - 10 Uhr;2;0;0
;;10 - 11 Uhr;1;0;0
;;11 - 12 Uhr;3;0;0
;;12 - 13 Uhr;1;0;0
;;13 - 14 Uhr;3;0;0
;;14 - 15 Uhr;3;0;0
;;15 - 16 Uhr;5;0;0
;;16 - 17 Uhr;0;0;0
;;17 - 18 Uhr;0;0;0
;;18 - 19 Uhr;0;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;0;0;0
;;Email;2;;
;;Intensiv;0;0;0
;;;;;
Sonntag,;07.02.2016;8 - 9 Uhr;0;0;0
;;9 - 10 Uhr;0;0;0
;;10 - 11 Uhr;0;0;0
;;11 - 12 Uhr;0;0;0
;;12 - 13 Uhr;0;0;0
;;13 - 14 Uhr;0;0;0
;;14 - 15 Uhr;0;0;0
;;15 - 16 Uhr;0;0;0
;;16 - 17 Uhr;0;0;0
;;17 - 18 Uhr;0;0;0
;;18 - 19 Uhr;0;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;0;0;0
;;Email;0;0;0
;;Intensiv;0;0;0
;;;;;
Montag,;08.02.2016;8 - 9 Uhr;2;0;0
;;9 - 10 Uhr;2;0;0
;;10 - 11 Uhr;2;0;0
;;11 - 12 Uhr;4;0;0
;;12 - 13 Uhr;0;;
;;13 - 14 Uhr;5;0;0
;;14 - 15 Uhr;8;0;0
;;15 - 16 Uhr;8;0;0
;;16 - 17 Uhr;5;0;0
;;17 - 18 Uhr;1;0;0
;;18 - 19 Uhr;4;0;0
;;19 - 20 Uhr;1;0;0
;;Telefon;7;;
;;Email;9;;
;;Intensiv;4;;
;;;;;
Dienstag,;09.02.2016;8 - 9 Uhr;4;0;0
;;9 - 10 Uhr;4;0;0
;;10 - 11 Uhr;4;0;0
;;11 - 12 Uhr;8;0;0
;;12 - 13 Uhr;6;0;0
;;13 - 14 Uhr;10;0;0
;;14 - 15 Uhr;6;0;0
;;15 - 16 Uhr;5;0;0
;;16 - 17 Uhr;7;0;0
;;17 - 18 Uhr;4;0;0
;;18 - 19 Uhr;6;0;0
;;19 - 20 Uhr;3;0;0
;;Telefon;5;;
;;Email;7;;
;;Intensiv;12;;
;;;;;
Mittwoch,;10.02.2016;8 - 9 Uhr;3;0;0
;;9 - 10 Uhr;4;0;0
;;10 - 11 Uhr;8;0;0
;;11 - 12 Uhr;7;0;0
;;12 - 13 Uhr;2;0;0
;;13 - 14 Uhr;4;0;0
;;14 - 15 Uhr;3;0;0
;;15 - 16 Uhr;6;0;0
;;16 - 17 Uhr;6;0;0
;;17 - 18 Uhr;2;0;0
;;18 - 19 Uhr;5;0;0
;;19 - 20 Uhr;2;0;0
;;Telefon;9;;
;;Email;1;;
;;Intensiv;10;;
;;;;;
Donnerstag,;11.02.2016;8 - 9 Uhr;4;0;0
;;9 - 10 Uhr;1;0;0
;;10 - 11 Uhr;6;0;0
;;11 - 12 Uhr;5;0;0
;;12 - 13 Uhr;1;0;0
;;13 - 14 Uhr;5;0;0
;;14 - 15 Uhr;5;0;0
;;15 - 16 Uhr;3;0;0
;;16 - 17 Uhr;3;0;0
;;17 - 18 Uhr;6;0;0
;;18 - 19 Uhr;4;0;0
;;19 - 20 Uhr;4;0;0
;;Telefon;4;;
;;Email;2;;
;;Intensiv;4;;
;;;;;
Freitag,;12.02.2016;8 - 9 Uhr;5;0;0
;;9 - 10 Uhr;3;0;0
;;10 - 11 Uhr;7;0;0
;;11 - 12 Uhr;11;0;0
;;12 - 13 Uhr;5;0;0
;;13 - 14 Uhr;8;0;0
;;14 - 15 Uhr;6;0;0
;;15 - 16 Uhr;13;0;1
;;16 - 17 Uhr;9;0;0
;;17 - 18 Uhr;6;0;0
;;18 - 19 Uhr;1;0;0
;;19 - 20 Uhr;1;0;0
;;Telefon;9;;
;;Email;4;;
;;Intensiv;3;;
;;;;;
Samstag,;13.02.2016;8 - 9 Uhr;0;0;0
;;9 - 10 Uhr;2;0;0
;;10 - 11 Uhr;4;0;0
;;11 - 12 Uhr;5;0;0
;;12 - 13 Uhr;3;0;0
;;13 - 14 Uhr;4;0;0
;;14 - 15 Uhr;4;0;0
;;15 - 16 Uhr;2;0;0
;;16 - 17 Uhr;0;0;0
;;17 - 18 Uhr;0;0;0
;;18 - 19 Uhr;0;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;2;;
;;Email;2;;
;;Intensiv;0;0;0
;;;;;
Sonntag,;14.02.2016;8 - 9 Uhr;0;0;0
;;9 - 10 Uhr;0;0;0
;;10 - 11 Uhr;0;0;0
;;11 - 12 Uhr;0;0;0
;;12 - 13 Uhr;0;0;0
;;13 - 14 Uhr;0;0;0
;;14 - 15 Uhr;0;0;0
;;15 - 16 Uhr;0;0;0
;;16 - 17 Uhr;0;0;0
;;17 - 18 Uhr;0;0;0
;;18 - 19 Uhr;0;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;0;0;0
;;Email;0;0;0
;;Intensiv;0;0;0
;;;;;
Montag,;15.02.2016;8 - 9 Uhr;0;0;0
;;9 - 10 Uhr;0;0;0
;;10 - 11 Uhr;0;0;0
;;11 - 12 Uhr;0;0;0
;;12 - 13 Uhr;0;0;0
;;13 - 14 Uhr;0;0;0
;;14 - 15 Uhr;0;0;0
;;15 - 16 Uhr;0;0;0
;;16 - 17 Uhr;0;0;0
;;17 - 18 Uhr;0;0;0
;;18 - 19 Uhr;0;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;0;0;0
;;Email;0;0;0
;;Intensiv;0;0;0
;;;;;
Dienstag,;16.02.2016;8 - 9 Uhr;1;0;0
;;9 - 10 Uhr;6;0;0
;;10 - 11 Uhr;8;0;0
;;11 - 12 Uhr;5;0;0
;;12 - 13 Uhr;9;0;0
;;13 - 14 Uhr;7;0;0
;;14 - 15 Uhr;7;0;0
;;15 - 16 Uhr;5;0;0
;;16 - 17 Uhr;10;0;0
;;17 - 18 Uhr;7;0;0
;;18 - 19 Uhr;5;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;11;;
;;Email;6;;
;;Intensiv;27;;
;;;;;
Mittwoch,;17.02.2016;8 - 9 Uhr;3;0;0
;;9 - 10 Uhr;3;0;0
;;10 - 11 Uhr;8;0;0
;;11 - 12 Uhr;8;0;0
;;12 - 13 Uhr;2;0;0
;;13 - 14 Uhr;3;0;0
;;14 - 15 Uhr;5;0;0
;;15 - 16 Uhr;8;0;0
;;16 - 17 Uhr;3;0;0
;;17 - 18 Uhr;8;0;0
;;18 - 19 Uhr;0;;
;;19 - 20 Uhr;0;;
;;Telefon;2;;
;;Email;3;;
;;Intensiv;4;;
;;;;;
Donnerstag,;18.02.2016;8 - 9 Uhr;0;0;0
;;9 - 10 Uhr;2;0;0
;;10 - 11 Uhr;4;0;0
;;11 - 12 Uhr;0;0;0
;;12 - 13 Uhr;6;0;0
;;13 - 14 Uhr;4;0;0
;;14 - 15 Uhr;10;0;0
;;15 - 16 Uhr;5;0;0
;;16 - 17 Uhr;3;0;0
;;17 - 18 Uhr;9;0;0
;;18 - 19 Uhr;2;0;0
;;19 - 20 Uhr;2;0;0
;;Telefon;2;;
;;Email;1;;
;;Intensiv;8;;
;;;;;
Freitag,;19.02.2016;8 - 9 Uhr;9;0;0
;;9 - 10 Uhr;2;0;0
;;10 - 11 Uhr;3;0;0
;;11 - 12 Uhr;1;0;0
;;12 - 13 Uhr;4;0;0
;;13 - 14 Uhr;8;0;0
;;14 - 15 Uhr;7;0;0
;;15 - 16 Uhr;10;0;0
;;16 - 17 Uhr;7;0;0
;;17 - 18 Uhr;2;0;0
;;18 - 19 Uhr;4;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;4;;
;;Email;3;;
;;Intensiv;8;;
;;;;;
Samstag,;20.02.2016;8 - 9 Uhr;0;0;0
;;9 - 10 Uhr;1;0;0
;;10 - 11 Uhr;3;0;0
;;11 - 12 Uhr;7;0;0
;;12 - 13 Uhr;7;0;0
;;13 - 14 Uhr;8;0;0
;;14 - 15 Uhr;2;0;0
;;15 - 16 Uhr;6;0;0
;;16 - 17 Uhr;0;0;0
;;17 - 18 Uhr;0;0;0
;;18 - 19 Uhr;0;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;2;;
;;Email;3;;
;;Intensiv;9;;
;;;;;
Sonntag,;21.02.2016;8 - 9 Uhr;0;0;0
;;9 - 10 Uhr;0;0;0
;;10 - 11 Uhr;0;0;0
;;11 - 12 Uhr;0;0;0
;;12 - 13 Uhr;0;0;0
;;13 - 14 Uhr;0;0;0
;;14 - 15 Uhr;0;0;0
;;15 - 16 Uhr;0;0;0
;;16 - 17 Uhr;0;0;0
;;17 - 18 Uhr;0;0;0
;;18 - 19 Uhr;0;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;0;0;0
;;Email;0;0;0
;;Intensiv;0;0;0
;;;;;
Montag,;22.02.2016;8 - 9 Uhr;3;0;0
;;9 - 10 Uhr;15;0;1
;;10 - 11 Uhr;9;0;0
;;11 - 12 Uhr;11;0;0
;;12 - 13 Uhr;9;0;0
;;13 - 14 Uhr;29;0;1
;;14 - 15 Uhr;20;0;0
;;15 - 16 Uhr;10;0;0
;;16 - 17 Uhr;9;0;2
;;17 - 18 Uhr;18;0;1
;;18 - 19 Uhr;8;0;0
;;19 - 20 Uhr;3;0;0
;;Telefon;4;;
;;Email;2;;
;;Intensiv;13;;
;;;;;
