;;15 Uhr;;21;0;7;3
;;17 Uhr;;8;1;0;0
;;19 Uhr;;;;;
;;;;;;;
Mittwoch,;18.7.18;9 Uhr;;14;0;2;1
;;11 Uhr;;24;1;5;2
;;13 Uhr;;17;0;3;1
;;15 Uhr;;26;1;3;1
;;17 Uhr;;10;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Donnerstag,;19.7.18;9 Uhr;;12;0;4;2
;;11 Uhr;;22;1;5;2
;;13 Uhr;;18;1;5;2
;;15 Uhr;;16;0;3;2
;;17 Uhr;;8;0;2;1
;;19 Uhr;;;;;
;;;;;;;
Freitag,;20.7.18;9 Uhr;;8;0;2;1
;;11 Uhr;;21;2;2;1
;;13 Uhr;;23;2;2;1
;;15 Uhr;;22;0;6;3
;;17 Uhr;;9;0;2;1
;;19 Uhr;;;;;
;;;;;;;
Samstag,;21.7.18;9 Uhr;;;;;
;;11 Uhr;;;;;
;;13 Uhr;;;;;
;;15 Uhr;;;;;
;;17 Uhr;;;;;
;;19 Uhr;;;;;
;;;;;;;
Montag,;23.7.18;9 Uhr;;20;1;7;2
