;;11 Uhr;0;80;;
;;13 Uhr;0;95;;
;;15 Uhr;0;103;;
;;17 Uhr;0;67;;
;;19 Uhr;;;;
;;;;;;
Montag,;21.5.18;9 Uhr;;;;
;;11 Uhr;;;;
;;13 Uhr;;;;
;;15 Uhr;;;;
;;17 Uhr;;;;
;;19 Uhr;;;;
;;;;;;
Dienstag,;22.5.18;9 Uhr;0;43;;
;;11 Uhr;0;86;;
;;13 Uhr;0;87;;
;;15 Uhr;1;109;;
;;17 Uhr;2;100;;
;;19 Uhr;0;44;;
;;;;;;
Mittwoch,;23.5.18;9 Uhr;0;36;;
;;11 Uhr;1;88;;
;;13 Uhr;2;90;;
;;15 Uhr;1;102;;
;;17 Uhr;0;113;;
;;19 Uhr;0;49;;
;;;;;;
Donnerstag,;24.5.18;9 Uhr;0;29;;
;;11 Uhr;0;46;;
;;13 Uhr;1;59;;
;;15 Uhr;0;63;;
;;17 Uhr;0;52;;
;;19 Uhr;0;15;;
;;;;;;
Freitag,;25.5.18;9 Uhr;0;20;;
;;11 Uhr;0;41;;
;;13 Uhr;1;43;;
;;15 Uhr;0;63;;
;;17 Uhr;0;35;;
;;19 Uhr;0;9;;
;;;;;;
Samstag,;26.5.18;9 Uhr;0;34;;
;;11 Uhr;0;53;;
;;13 Uhr;0;51;;
;;15 Uhr;0;43;;
;;17 Uhr;0;29;;
;;19 Uhr;;;;
;;;;;;
Montag,;28.5.18;9 Uhr;0;34;;
;;11 Uhr;2;77;;
;;13 Uhr;0;80;;
;;15 Uhr;0;88;;
;;17 Uhr;0;83;;
;;19 Uhr;1;29;;
;;;;;;
Dienstag,;29.5.18;9 Uhr;0;50;;
;;11 Uhr;0;69;;
;;13 Uhr;1;83;;
;;15 Uhr;2;98;;
